line_id,molecule,transition,E(K),Aij(s-1),isNull,per01_intensity,median_intensity,mean_log_intensity,per75_intensity,per90_intensity,per95_intensity,per99_intensity,freq
so_n8_j7__n5_j6,so,n8_j7__n5_j6,46.26034355,1.143e-05,False,-20.240652419470813,-9.968948053745777,-10.38187491581984,-7.798983922005041,-6.566522783123015,-5.8401709928415855,-5.202489889793247,963.9091590656335
so_n8_j7__n6_j7,so,n8_j7__n6_j7,33.69382698,2.823e-07,False,-21.980156893825917,-11.714466663435957,-12.120015049111014,-9.538463225457038,-8.293266009663405,-7.557511722181344,-6.88560629595599,702.0654395895585
so_n8_j7__n6_j6,so,n8_j7__n6_j6,24.74697069,2.521e-08,False,-23.1634439861638,-12.896287091808398,-13.302841084936173,-10.721550638302848,-9.47546395033057,-8.738718636439799,-8.06940935816018,515.643202723681
so_n8_j7__n7_j8,so,n8_j7__n7_j8,19.10039059,2.921e-07,False,-22.21218591087241,-11.944860790371369,-12.351550900645778,-9.77017896812611,-8.526297293741528,-7.788756974350541,-7.124862703708557,397.98756383062016
so_n8_j7__n7_j6,so,n8_j7__n7_j6,16.35170142,0.0004985,False,-19.039247886844677,-8.773194316746645,-9.326385132523123,-6.715613365482748,-5.895054375362227,-5.5083463228607865,-5.188713787350394,340.7141745069147
so_n8_j7__n7_j7,so,n8_j7__n7_j7,10.28751594,3.351e-06,False,-21.4211250061072,-11.153661682732045,-11.568303099382122,-8.981386126059782,-7.750018547263929,-7.039857883301266,-6.478730365532805,214.35705136694128
so_n8_j8__n6_j7,so,n8_j8__n6_j7,39.93061928,1.226e-07,False,-22.262789262611477,-12.164098991872407,-12.49933232167965,-10.024130803725392,-8.671886703751163,-7.885657057909394,-7.16428836906281,832.0191052959609
so_n8_j8__n7_j8,so,n8_j8__n7_j8,25.33718289,1.823e-05,False,-20.293271395683707,-10.187819772292944,-10.533930665369464,-8.051685431224099,-6.719194299119295,-5.969908874685207,-5.344601043386381,527.9412295370223
so_n8_j8__n7_j7,so,n8_j8__n7_j7,16.52430414,0.0005186,False,-19.01262334345502,-8.910678186073998,-9.381274722512064,-6.853560997516229,-5.917464045960697,-5.502948047747744,-5.181097849258067,344.3106316432051
so_n8_j8__n8_j9,so,n8_j8__n8_j9,8.70643556,2.297e-08,False,-23.65316487672832,-13.551486088890982,-13.888053550757762,-11.41180747659728,-10.06018755805054,-9.275810690774904,-8.5516859984821,181.4126816855152
so_n8_j8__n8_j7,so,n8_j8__n8_j7,6.2367923,8.274e-09,False,-24.24055453160879,-14.140818100534954,-14.476320981000775,-12.00077266181095,-10.649381750037731,-9.863154749951663,-9.13858621179222,129.95366570640218
so_n9_j10__n8_j9,so,n9_j10__n8_j9,18.67486045,0.0007665,False,-18.87464762488513,-9.054747146427133,-9.487275487393974,-6.9719459514569895,-5.868081009737312,-5.382619044992711,-5.032607522410455,389.1209543779438
so_n9_j8__n6_j7,so,n9_j8__n6_j7,52.1482272,1.042e-05,False,-20.406471385636667,-10.72121247813406,-11.062514428424777,-8.605493193612949,-7.21452903994551,-6.206627319507107,-5.432585720874628,1086.5927481231513
so_n9_j8__n7_j8,so,n9_j8__n7_j8,37.55479081,3.146e-07,False,-22.06915934195176,-12.383192264122822,-12.723419476002269,-10.267496634682102,-8.869902199903974,-7.860172747095832,-7.062544624846474,782.5148723642127
so_n9_j8__n7_j7,so,n9_j8__n7_j7,28.74191691,3.211e-08,False,-23.1750502786904,-13.490347457007315,-13.83026508547868,-11.374936777873929,-9.97766168352561,-8.967517049284606,-8.164667054567301,598.8843755279983
so_n9_j8__n8_j9,so,n9_j8__n8_j9,20.92404348,2.532e-07,False,-22.41745273203996,-12.731330818182055,-13.071355348106282,-10.616433040971454,-9.218524468561371,-8.20852236936368,-7.411081253173916,435.9863245127057
so_n9_j8__n8_j7,so,n9_j8__n8_j7,18.45440023,0.0007255,False,-19.01304399681448,-9.331924689268982,-9.74931412461414,-7.230566007764878,-6.073311987549273,-5.473690879387927,-5.085163531740573,384.52730874195885
so_n9_j8__n8_j8,so,n9_j8__n8_j8,12.21760793,4.239e-06,False,-21.424010225107885,-11.73980341912824,-12.083890464206837,-9.625788497153453,-8.234767074556828,-7.236828131029509,-6.4916005175811,254.57364303555664
so_n9_j9__n7_j8,so,n9_j9__n7_j8,43.92603434,1.302e-07,False,-22.370659511350397,-12.852536170411854,-13.134754873955242,-10.784261290128818,-9.301228171868054,-8.241082147443379,-7.398507778692036,915.2700471407878
so_n9_j9__n8_j9,so,n9_j9__n8_j9,27.29528701,1.916e-05,False,-20.409467325493537,-10.891884468851156,-11.17709583283095,-8.823759487210584,-7.351632255206721,-6.29622919151036,-5.5112138847947785,568.7414992892808
so_n9_j9__n8_j8,so,n9_j9__n8_j8,18.58885143,0.0007456,False,-18.99854859560068,-9.47168193745895,-9.823928684953122,-7.407920869603259,-6.127011861359967,-5.487024809581308,-5.077358294922593,387.3288171870331
so_n9_j9__n9_j10,so,n9_j9__n9_j10,8.6204248,2.246e-08,False,-23.84298655303728,-14.32345519458982,-14.60481923320798,-12.253665585523974,-10.770815814916832,-9.711285688186903,-8.867815246824726,179.62050823888728
so_n9_j9__n9_j8,so,n9_j9__n9_j8,6.37124353,8.935e-09,False,-24.37381988005755,-14.85496885393838,-15.136607388313609,-12.78497967742914,-11.303266432251656,-10.243840992795734,-9.397712508921996,132.7551747765751
so_n10_j11__n9_j10,so,n10_j11__n9_j10,20.72352612,0.001053,False,-18.888193429948814,-9.616226878536118,-10.019756176510684,-7.672250258738298,-6.193373990718453,-5.415508713286957,-4.967001952464846,431.8082206547705
so_n10_j9__n7_j8,so,n10_j9__n7_j8,58.10086734,9.541e-06,False,-20.565435143493108,-11.40982057474717,-11.794473868422177,-9.45871964971164,-7.942608426936818,-6.732507936545517,-5.727358374920044,1210.6256434985626
so_n10_j9__n8_j9,so,n10_j9__n8_j9,41.47012002,3.475e-07,False,-22.15172158148227,-12.993692456296827,-13.378936829211394,-11.04235466362734,-9.526916809677925,-8.308617365800043,-7.308320479834318,864.0970958554218
so_n10_j9__n8_j8,so,n10_j9__n8_j8,32.76368446,3.934e-08,False,-23.199089803103856,-14.040579937947044,-14.427116502535744,-12.090141497288382,-10.574289502116535,-9.358207230496197,-8.35485145343929,682.6844141699065
so_n10_j9__n9_j10,so,n10_j9__n9_j10,22.79525782,2.234e-07,False,-22.602657299928847,-13.445132730738898,-13.830272933085828,-11.493690218309336,-9.978918865908897,-8.760395157541062,-7.756388881313139,474.9761050133945
so_n10_j9__n9_j8,so,n10_j9__n9_j8,20.54607654,0.001011,False,-18.998077278772247,-9.838046405950914,-10.26643806476988,-7.8865739279421,-6.440210743700791,-5.537210864936653,-5.00832278475658,428.11077134271613
so_n10_j9__n9_j9,so,n10_j9__n9_j9,14.17483859,5.167e-06,False,-21.444177264735305,-12.287657210338809,-12.673469654654957,-10.336650177235915,-8.820158827963938,-7.614007681990384,-6.621535097581448,295.35571283447575
so_n10_j10__n8_j9,so,n10_j10__n8_j9,47.94832932,1.38e-07,False,-22.47844625027728,-13.47450869735735,-13.803303241663931,-11.591241178462584,-9.966399940730865,-8.70401419154899,-7.663389119897276,999.0810756407204
so_n10_j10__n9_j10,so,n10_j10__n9_j10,29.27346712,2.012e-05,False,-20.52769884501179,-11.525244628660424,-11.855143164804732,-9.640808187947954,-8.017429035532867,-6.763252891147516,-5.749611898810828,609.9600847986931
so_n10_j10__n9_j9,so,n10_j10__n9_j9,20.65304194,0.00103,False,-18.978343890540305,-9.967123120424317,-10.339280681548953,-8.0835206681802,-6.517445627200465,-5.567325387546007,-5.012714701043023,430.3395686418905
so_n10_j10__n10_j11,so,n10_j10__n10_j11,8.54994107,2.204e-08,False,-24.026179499284755,-15.019169300206611,-15.348694127620938,-13.136945076800252,-11.510231531039798,-10.250227280540535,-9.20879243243434,178.1518656024858
so_n10_j10__n10_j9,so,n10_j10__n10_j9,6.4782093,9.482e-09,False,-24.511035347268034,-15.505964218058404,-15.835615012885308,-13.623770465279115,-11.995388163212592,-10.733381605395833,-9.694335368324904,134.98397978529854
so_n11_j12__n10_j11,so,n11_j12__n10_j11,22.77527028,0.001403,False,-18.8871298376142,-10.240889404183992,-10.605686809548242,-8.440641885375193,-6.711225455967711,-5.603169579390752,-4.932903318405079,474.55963225520225
so_n11_j10__n8_j9,so,n11_j10__n8_j9,64.10036572,8.777e-06,False,-20.72009882999803,-12.224373995064331,-12.561178556668082,-10.375351352247575,-8.719813457062758,-7.33716116906582,-6.114476181893717,1335.6349061736435
so_n11_j10__n9_j10,so,n11_j10__n9_j10,45.42550351,3.806e-07,False,-22.23492270508289,-13.736133901083225,-14.073151769257858,-11.88858923236229,-10.23053713052658,-8.847763173890703,-7.625864350205713,946.5139151232498
so_n11_j10__n9_j9,so,n11_j10__n9_j9,36.80507871,4.679e-08,False,-23.236978855645937,-14.738306925925889,-15.0744079679807,-12.890237165496249,-11.231964165694585,-9.84535057816388,-8.626676865871824,766.8934068843625
so_n11_j10__n10_j11,so,n11_j10__n10_j11,24.70197746,1.999e-07,False,-22.778633695704983,-14.279591313775292,-14.617047819931988,-12.432590234101353,-10.776602066111112,-9.389368677732213,-8.17040575387551,514.7056959270427
so_n11_j10__n10_j9,so,n11_j10__n10_j9,22.63024737,0.00136,False,-18.98323569036096,-10.486777132457718,-10.847906443426687,-8.640095860200136,-6.984177924998078,-5.792594603432384,-4.989655581696966,471.5378451153756
so_n11_j10__n10_j10,so,n11_j10__n10_j10,16.1520364,6.125e-06,False,-21.475112500982608,-12.978485284523162,-13.315413013871446,-11.130591677143872,-9.472138637312035,-8.089422351675331,-6.87420941328706,336.55383053292314
so_n11_j11__n9_j10,so,n11_j11__n9_j10,51.99030961,1.46e-07,False,-22.585787894357,-14.212128679405478,-14.508162601597222,-12.448115954020835,-10.696556633252795,-9.272855166789256,-8.000582725855919,1083.3022794474473
so_n11_j11__n10_j11,so,n11_j11__n10_j11,31.26678356,2.11e-05,False,-20.64520857306229,-12.270963613659887,-12.569272578909766,-10.509936461136467,-8.758026778735111,-7.336552182378052,-6.078988757887562,651.4940602512403
so_n11_j11__n10_j10,so,n11_j11__n10_j10,22.7168425,0.001379,False,-18.96635507111952,-10.598722235890776,-10.916543220608505,-8.833833650707213,-7.079847672390788,-5.82614576502661,-5.00175082758665,473.34219485712066
so_n11_j11__n11_j12,so,n11_j11__n11_j12,8.49151385,2.169e-08,False,-24.200534129580483,-15.82702463741197,-16.12265898174226,-14.063225538435216,-12.310712000508303,-10.88698859600765,-9.615197382390075,176.93443987291099
so_n11_j11__n11_j10,so,n11_j11__n11_j10,6.5648061,9.935e-09,False,-24.65395292905991,-16.27704979722737,-16.57380445580241,-14.513774488399784,-12.763373733103291,-11.338307427342317,-10.06614653447241,136.78836432419754
so_n12_j13__n11_j12,so,n12_j13__n11_j12,24.82910295,0.001824,False,-18.902575836616183,-10.977026321225113,-11.223176907101996,-9.274322313332114,-7.381218741138928,-5.9763245993958805,-4.969081681837836,517.3545613430391
so_n12_j11__n9_j10,so,n12_j11__n9_j10,70.13458806,8.114e-06,False,-20.87376152285997,-13.149454576792518,-13.338856545147705,-11.336799055071536,-9.54709521935619,-8.049724916159832,-6.564005559957414,1461.3676987776978
so_n12_j11__n10_j11,so,n12_j11__n10_j11,49.41106201,4.14e-07,False,-22.31722882063473,-14.59397368669584,-14.782722588449053,-12.780712439625358,-10.991208518366754,-9.49232891007376,-8.005298952758384,1029.5594795814907
so_n12_j11__n10_j10,so,n12_j11__n10_j10,40.86112094,5.444e-08,False,-23.27829441083903,-15.55766884497227,-15.7464645899057,-13.744311975138125,-11.954084167197797,-10.45577219619618,-8.970955574696795,851.4076139790049
so_n12_j11__n11_j12,so,n12_j11__n11_j12,26.6357923,1.809e-07,False,-22.944428734740224,-15.220528359861076,-15.410534831412155,-13.407798411058987,-11.618401636596646,-10.121906977671433,-8.633597298807633,554.9998592031615
so_n12_j11__n11_j10,so,n12_j11__n11_j10,24.70908454,0.00178,False,-18.98201697020352,-11.261561517954805,-11.461863611570068,-9.447330169161756,-7.65340904663941,-6.206664145079091,-5.05227515251105,514.8537834460817
so_n12_j11__n11_j11,so,n12_j11__n11_j11,18.14427844,7.104e-06,False,-21.51888479359848,-13.794032243562295,-13.983355397181745,-11.981144297079627,-10.19088749708217,-8.692822026677998,-7.207879173717131,378.0654191218843
so_n12_j12__n10_j11,so,n12_j12__n10_j11,56.04699649,1.54e-07,False,-22.67749589907893,-15.05177418086031,-15.206003353720918,-13.335250053371713,-11.461840026382408,-9.937401071420954,-8.425959803784005,1167.8299188686076
so_n12_j12__n11_j12,so,n12_j12__n11_j12,33.27172678,2.209e-05,False,-20.74768983589957,-13.123958139384406,-13.275650476222584,-11.404706121341698,-9.531922200673131,-8.00680147565417,-6.498862097964701,693.2702984902783
so_n12_j12__n11_j11,so,n12_j12__n11_j11,24.78021292,0.001799,False,-18.96660014654056,-11.336346924600065,-11.503506670939556,-9.619691569326497,-7.74676492625756,-6.257731892269346,-5.077625179306085,516.3358584090012
so_n12_j12__n12_j13,so,n12_j12__n12_j13,8.44262383,2.139e-08,False,-24.358650394153464,-16.73252655274806,-16.885231633966498,-15.014670713341896,-13.141446007930204,-11.614919078295625,-10.103925074228911,175.91573714723913
so_n12_j12__n12_j11,so,n12_j12__n12_j11,6.63593449,1.031e-08,False,-24.778152270267643,-17.15452740475459,-17.30631720871973,-15.43475708178292,-13.560870615609822,-12.037595670269289,-10.524296918075915,138.27043949548303
so_n13_j14__n12_j13,so,n13_j14__n12_j13,26.8843366,0.002323,False,-18.90651773389496,-11.77924306249669,-11.839077744068026,-10.040516282153458,-8.114609454487375,-6.53550764642801,-5.131792798001228,560.1786821175356
so_n13_j12__n10_j11,so,n13_j12__n10_j11,76.19504605,7.536e-06,False,-21.024791163587896,-14.079101816537756,-14.076357631167973,-12.24019734189434,-10.37670668731955,-8.774468223213894,-7.099903174403844,1587.6471536282554
so_n13_j12__n11_j12,so,n13_j12__n11_j12,53.41977634,4.477e-07,False,-22.40430064213472,-15.458259850975043,-15.456263273589816,-13.618934244670898,-11.756155614517116,-10.152209058945008,-8.4782291142553,1113.087533249926
so_n13_j12__n11_j11,so,n13_j12__n11_j11,44.92826249,6.222e-08,False,-23.335702853061417,-16.391195357582774,-16.388477603437803,-14.55188368810838,-12.688052954017806,-11.085636303333857,-9.410180798953222,936.1530933770151
so_n13_j12__n12_j13,so,n13_j12__n12_j13,28.5906734,1.651e-07,False,-23.10772908024625,-16.162167626217734,-16.160806684621832,-14.323651327052858,-12.460718299667096,-10.858935697282655,-9.182315612672417,595.7329721152531
so_n13_j12__n12_j11,so,n13_j12__n12_j11,26.78398405,0.002278,False,-18.986983403263626,-12.050672791031149,-12.05352944834578,-10.20950940583566,-8.348121926911004,-6.752080114360619,-5.254336482951451,558.0876742551308
so_n13_j12__n12_j12,so,n13_j12__n12_j12,20.14804957,8.102e-06,False,-21.57188816257588,-14.624179545987657,-14.622034155888713,-12.785438526260272,-10.920530153862558,-9.319951229317653,-7.645995754251972,419.81723496801396
so_n13_j13__n11_j12,so,n13_j13__n11_j12,60.11484129,1.621e-07,False,-22.78557871403493,-15.894927941311195,-15.891436181504424,-14.116582291101466,-12.238008035971404,-10.629423266338645,-8.92283607913724,1252.590051619016
so_n13_j13__n12_j13,so,n13_j13__n12_j13,35.28573835,2.311e-05,False,-20.862895029217725,-13.972281660982702,-13.968277430431623,-12.193340137236367,-10.315086075653452,-8.706453449692424,-7.000927303091798,735.2354904843431
so_n13_j13__n12_j12,so,n13_j13__n12_j12,26.84311452,0.002297,False,-18.97306368817959,-12.09374213525618,-12.093754358905658,-10.312810876659348,-8.43695447376825,-6.832674686715257,-5.302709329703931,559.3197533371042
so_n13_j13__n13_j14,so,n13_j13__n13_j14,8.40140175,2.113e-08,False,-24.52268270788237,-17.635624442248535,-17.630402985081403,-15.855099623289211,-13.977799840851164,-12.36822477612534,-10.662374517470148,175.05680836680776
so_n13_j13__n13_j12,so,n13_j13__n13_j12,6.69506495,1.064e-08,False,-24.91732193854316,-18.03122605163088,-18.02685846780303,-16.251763471413653,-14.37369099150258,-12.764576980009863,-11.05949049191281,139.50251836909018
so_n14_j15__n13_j14,so,n14_j15__n13_j14,28.94047643,0.002905,False,-18.92771769113253,-12.551652746509962,-12.419668261302446,-10.649313723183402,-8.824842697295079,-7.166823448003575,-5.463965698042954,603.021684619549
so_n14_j13__n11_j12,so,n14_j13__n11_j12,82.27563265,7.03e-06,False,-21.16982879454043,-14.950605248880096,-14.77339034779882,-13.003459561884434,-11.190442692596562,-9.53574374226874,-7.697570224519344,1714.3460206588647
so_n14_j13__n12_j13,so,n14_j13__n12_j13,57.4465297,4.815e-07,False,-22.488170501805516,-16.27014612141504,-16.0932172122426,-14.32373667956763,-12.508853939734758,-10.854016443472467,-9.016934745487172,1196.9914593158255
so_n14_j13__n12_j12,so,n14_j13__n12_j12,49.00390587,7.012e-08,False,-23.39447643143392,-17.17643557238084,-16.99912791564543,-15.229265218860402,-13.415037502686417,-11.758374443048206,-9.921826610690552,1021.0757221685865
so_n14_j13__n13_j14,so,n14_j13__n13_j14,30.5621931,1.52e-07,False,-23.26356980432911,-17.04572694265771,-16.867834294668537,-15.098038958672198,-13.282873143827077,-11.628433377418792,-9.79067748516739,636.8127771982901
so_n14_j13__n13_j12,so,n14_j13__n13_j12,28.85585626,0.002859,False,-19.006678510365735,-12.798801451854096,-12.619717564463071,-10.85108049197286,-9.033121323167784,-7.378682873364574,-5.608228803254199,601.2584863671077
so_n14_j13__n13_j13,so,n14_j13__n13_j13,22.16079135,9.113e-06,False,-21.62649921573826,-15.40649208001776,-15.229577821172384,-13.45946849545172,-11.644984850961528,-9.992201833339616,-8.15192649878829,461.75596883148233
so_n14_j14__n12_j13,so,n14_j14__n12_j13,64.19124653,1.703e-07,False,-22.883694211227773,-16.710134318023947,-16.518314040540815,-14.766154640698945,-12.984323231719738,-11.32209617099968,-9.48578512348124,1337.528554997233
so_n14_j14__n13_j14,so,n14_j14__n13_j14,37.30690993,2.413e-05,False,-20.968066524062746,-14.793812580119749,-14.60234272685798,-12.85151909086472,-11.06609626583632,-9.405722874430822,-7.569328781785088,777.3498728796974
so_n14_j14__n13_j13,so,n14_j14__n13_j13,28.90550775,0.002878,False,-18.996067814367247,-12.827955519045666,-12.63782098858171,-10.882603747304367,-9.100290669616475,-7.441132381887429,-5.649255162125626,602.2930555531435
so_n14_j14__n14_j15,so,n14_j14__n14_j15,8.36643362,2.092e-08,False,-24.68013959949761,-18.50619270868504,-18.31353611523699,-16.56273451130394,-14.776832421046638,-13.113447291982022,-11.278916519705431,174.32819076054275
so_n14_j14__n14_j13,so,n14_j14__n14_j13,6.74471683,1.091e-08,False,-25.055093815380257,-18.882120667200503,-18.689814092201907,-16.938180204339176,-15.153509028126486,-13.491918759347987,-11.658321893044471,140.53709568140735
so_n15_j16__n14_j15,so,n15_j16__n14_j15,30.99715732,0.003577,False,-18.95718410711553,-13.25889598404024,-12.936600430978013,-11.16751055342804,-9.370108679168538,-7.834626739384271,-5.893788789242977,645.8759609827054
so_n15_j14__n12_j13,so,n15_j14__n12_j13,88.371842,6.583e-06,False,-21.31310868246633,-15.74664990377176,-15.38580972395264,-13.598836796787632,-11.79246386033354,-10.306158121486654,-8.332070972763987,1841.3704129808832
so_n15_j14__n13_j14,so,n15_j14__n13_j14,61.48750539,5.154e-07,False,-22.573622105103603,-17.01024511910901,-16.649290189582327,-14.86256869835325,-13.055217432355402,-11.568518062897796,-9.59618685911793,1281.1917306549815
so_n15_j14__n13_j13,so,n15_j14__n13_j13,53.08610365,7.811e-08,False,-23.46011434940734,-17.89399613578705,-17.53257132077643,-15.745631545202828,-13.939019692786053,-12.451916790979933,-10.478613954682432,1106.13492249654
so_n15_j14__n14_j15,so,n15_j14__n14_j15,32.54702908,1.407e-07,False,-23.41884454415341,-17.850394524994016,-17.489184117711865,-15.70310069350414,-13.894321410311374,-12.408059752826006,-10.433560548344667,678.1700485358267
so_n15_j14__n14_j13,so,n15_j14__n14_j13,30.92531236,0.003532,False,-19.037576922680536,-13.471894629745735,-13.111670838299249,-11.32449904655719,-9.516906931784847,-8.032344447530441,-6.0739215396310255,644.3789549152546
so_n15_j14__n14_j14,so,n15_j14__n14_j14,24.18059547,1.013e-05,False,-21.68711502553999,-16.121572700444453,-15.7608868429977,-13.97390683348389,-12.166293801034332,-10.679835438385885,-8.706665883308862,503.8418579836502
so_n15_j15__n13_j14,so,n15_j15__n13_j14,68.27426478,1.786e-07,False,-22.97515860499588,-17.430791079876755,-17.079653540382846,-15.295147624491625,-13.499863043596148,-12.057847445609973,-10.05390354983916,1422.6048511460783
so_n15_j15__n14_j15,so,n15_j15__n14_j15,39.33378846,2.516e-05,False,-21.068016924738096,-15.522259662797058,-15.169953697075128,-13.383796397139092,-11.591330049075296,-10.147336772199324,-8.142942051177414,819.5831688185575
so_n15_j15__n14_j14,so,n15_j15__n14_j14,30.96735445,0.00355,False,-19.020614941581183,-13.475799971130709,-13.124541239318074,-11.338700101520557,-9.54224355222127,-8.101881053518891,-6.113394318575423,645.2549699317333
so_n15_j15__n15_j16,so,n15_j15__n15_j16,8.33663133,2.074e-08,False,-24.82365287509404,-19.27940301935767,-18.927313173311205,-17.141212679996258,-15.349156447768436,-13.904921442992556,-11.899993924687283,173.7072117948098
